team_id,team_name,user_id,email,person_linkedin_url,total_lines_changed,ai_lines_changed,non_ai_lines_changed,pct_ai_lines_changed,pct_non_ai_lines_changed,commit_count
9999999,Sample Development Team,100000091,judy.phillips@acmecorp.com,https://linkedin.com/in/judy-phillips-2355,79032,49498,29534,62.63,37.37,45
9999999,Sample Development Team,100000092,sharon.morgan@acmecorp.com,,58091,16876,41215,29.05,70.95,31
9999999,Sample Development Team,100000093,gerald.hill@acmecorp.com,https://linkedin.com/in/gerald-hill-9322,26566,16875,9691,63.52,36.48,22
9999999,Sample Development Team,100000094,diane.wells@acmecorp.com,https://linkedin.com/in/diane-wells-9732,97049,60677,36372,62.52,37.48,56
9999999,Sample Development Team,100000095,gary.jimenez@acmecorp.com,https://linkedin.com/in/gary-jimenez-6448,5138,3371,1767,65.61,34.39,4
9999999,Sample Development Team,100000096,brandon.james@acmecorp.com,https://linkedin.com/in/brandon-james-3007,21610,11447,10163,52.97,47.03,13
9999999,Sample Development Team,100000097,patricia.woods@acmecorp.com,https://linkedin.com/in/patricia-woods-6803,63661,34235,29426,53.78,46.22,118
9999999,Sample Development Team,100000098,david.richardson@acmecorp.com,https://linkedin.com/in/david-richardson-4498,5855,2043,3812,34.89,65.11,5
9999999,Sample Development Team,100000099,lauren.simpson@acmecorp.com,https://linkedin.com/in/lauren-simpson-7412,12940,4397,8543,33.98,66.02,14
9999999,Sample Development Team,100000100,kimberly.harris@acmecorp.com,https://linkedin.com/in/kimberly-harris-9024,11875,7327,4548,61.70,38.30,8
9999999,Sample Development Team,100000101,sophia.roberts@acmecorp.com,https://linkedin.com/in/sophia-roberts-5538,29427,4892,24535,16.63,83.37,19
9999999,Sample Development Team,100000102,christopher.campbell@acmecorp.com,https://linkedin.com/in/christopher-campbell-9821,52659,27873,24786,52.93,47.07,59
9999999,Sample Development Team,100000103,ethan.ward@acmecorp.com,https://linkedin.com/in/ethan-ward-3475,1992,711,1281,35.70,64.30,1
9999999,Sample Development Team,100000104,juan.price@acmecorp.com,https://linkedin.com/in/juan-price-3097,648318,193757,454561,29.89,70.11,542
9999999,Sample Development Team,100000105,joyce.cook@acmecorp.com,https://linkedin.com/in/joyce-cook-1034,1651,1011,640,61.25,38.75,1
9999999,Sample Development Team,100000106,carl.tran@acmecorp.com,https://linkedin.com/in/carl-tran-6258,51291,4217,47074,8.22,91.78,32
9999999,Sample Development Team,100000107,deborah.thomas@acmecorp.com,https://linkedin.com/in/deborah-thomas-1255,36765,22671,14094,61.66,38.34,19
9999999,Sample Development Team,100000108,zachary.ward@acmecorp.com,https://linkedin.com/in/zachary-ward-8830,10425,5837,4588,55.99,44.01,9
9999999,Sample Development Team,100000109,nicole.martin@acmecorp.com,,107649,36657,70992,34.05,65.95,65
9999999,Sample Development Team,100000110,marilyn.washington@acmecorp.com,https://linkedin.com/in/marilyn-washington-5026,6651,563,6088,8.46,91.54,5
9999999,Sample Development Team,100000111,brian.foster@acmecorp.com,https://linkedin.com/in/brian-foster-7602,5753,3316,2437,57.64,42.36,6
9999999,Sample Development Team,100000112,thomas.wilson@acmecorp.com,https://linkedin.com/in/thomas-wilson-7131,19831,11066,8765,55.80,44.20,15
9999999,Sample Development Team,100000113,roger.crawford@acmecorp.com,,13501,4614,8887,34.17,65.83,20
9999999,Sample Development Team,100000114,edward.young@acmecorp.com,https://linkedin.com/in/edward-young-1501,8231,2009,6222,24.41,75.59,5
9999999,Sample Development Team,100000115,gloria.wright@acmecorp.com,,1052,606,446,57.60,42.40,1
9999999,Sample Development Team,100000116,martha.edwards@acmecorp.com,https://linkedin.com/in/martha-edwards-1801,42615,18462,24153,43.32,56.68,27
9999999,Sample Development Team,100000117,henry.moore@acmecorp.com,,39931,27500,12431,68.87,31.13,29
9999999,Sample Development Team,100000118,philip.mcdonald@acmecorp.com,,35057,9990,25067,28.50,71.50,49
9999999,Sample Development Team,100000119,eugene.bailey@acmecorp.com,,6649,3030,3619,45.58,54.42,5
9999999,Sample Development Team,100000120,teresa.thompson@acmecorp.com,https://linkedin.com/in/teresa-thompson-7176,8468,4318,4150,50.99,49.01,13
9999999,Sample Development Team,100000121,charles.gibson@acmecorp.com,https://linkedin.com/in/charles-gibson-1900,11510,10560,950,91.75,8.25,13
9999999,Sample Development Team,100000122,philip.harris@acmecorp.com,https://linkedin.com/in/philip-harris-8580,5054,2912,2142,57.61,42.39,4
9999999,Sample Development Team,100000123,harold.mcdonald@acmecorp.com,https://linkedin.com/in/harold-mcdonald-4926,16275,7802,8473,47.94,52.06,9
9999999,Sample Development Team,100000124,dylan.gutierrez@acmecorp.com,https://linkedin.com/in/dylan-gutierrez-4952,12517,5127,7390,40.96,59.04,12
9999999,Sample Development Team,100000125,sandra.ford@acmecorp.com,https://linkedin.com/in/sandra-ford-5333,30133,27130,3003,90.03,9.97,40
9999999,Sample Development Team,100000126,anna.anderson@acmecorp.com,https://linkedin.com/in/anna-anderson-8948,6298,3287,3011,52.19,47.81,3
9999999,Sample Development Team,100000127,amanda.mcdonald@acmecorp.com,,1318,523,795,39.67,60.33,1
9999999,Sample Development Team,100000128,willie.tucker@acmecorp.com,,1451,897,554,61.81,38.19,1
9999999,Sample Development Team,100000129,lori.nguyen@acmecorp.com,https://linkedin.com/in/lori-nguyen-8751,11100,8140,2960,73.33,26.67,7
9999999,Sample Development Team,100000130,sean.gonzales@acmecorp.com,https://linkedin.com/in/sean-gonzales-8719,5163,1548,3615,29.99,70.01,4
9999999,Sample Development Team,100000131,vincent.miller@acmecorp.com,,1374,445,929,32.36,67.64,1
9999999,Sample Development Team,100000132,douglas.long@acmecorp.com,,27985,23295,4690,83.24,16.76,15
9999999,Sample Development Team,100000133,jack.russell@acmecorp.com,https://linkedin.com/in/jack-russell-8647,7590,2352,5238,30.98,69.02,4
9999999,Sample Development Team,100000134,laura.adams@acmecorp.com,https://linkedin.com/in/laura-adams-7876,6066,2660,3406,43.85,56.15,3
9999999,Sample Development Team,100000135,ashley.barnes@acmecorp.com,https://linkedin.com/in/ashley-barnes-9887,5535,4198,1337,75.84,24.16,4
9999999,Sample Development Team,100000136,david.alexander@acmecorp.com,,256047,164066,91981,64.08,35.92,138
9999999,Sample Development Team,100000137,eric.kennedy@acmecorp.com,https://linkedin.com/in/eric-kennedy-6207,218118,60123,157995,27.56,72.44,126
9999999,Sample Development Team,100000138,abigail.mendoza@acmecorp.com,https://linkedin.com/in/abigail-mendoza-8209,1822,1509,313,82.81,17.19,1
9999999,Sample Development Team,100000139,mason.fernandez@acmecorp.com,https://linkedin.com/in/mason-fernandez-8459,1723,916,807,53.18,46.82,3
9999999,Sample Development Team,100000140,steven.baker@acmecorp.com,https://linkedin.com/in/steven-baker-6229,47341,24784,22557,52.35,47.65,77
9999999,Sample Development Team,100000141,justin.flores@acmecorp.com,,26341,9975,16366,37.87,62.13,14
9999999,Sample Development Team,100000142,albert.lopez@acmecorp.com,https://linkedin.com/in/albert-lopez-4507,6336,4610,1726,72.76,27.24,8
9999999,Sample Development Team,100000143,randy.bennett@acmecorp.com,https://linkedin.com/in/randy-bennett-1877,1145,274,871,23.92,76.08,1
9999999,Sample Development Team,100000144,theresa.ford@acmecorp.com,,21870,3117,18753,14.25,85.75,15
9999999,Sample Development Team,100000145,timothy.hill@acmecorp.com,,2094,472,1622,22.55,77.45,2
9999999,Sample Development Team,100000146,maria.rivera@acmecorp.com,,12607,9370,3237,74.32,25.68,10
9999999,Sample Development Team,100000147,eugene.stevens@acmecorp.com,https://linkedin.com/in/eugene-stevens-8415,6761,3062,3699,45.29,54.71,12
9999999,Sample Development Team,100000148,john.gutierrez@acmecorp.com,https://linkedin.com/in/john-gutierrez-2004,115678,81018,34660,70.04,29.96,107
9999999,Sample Development Team,100000149,jack.ramos@acmecorp.com,https://linkedin.com/in/jack-ramos-2854,24388,11497,12891,47.14,52.86,17
9999999,Sample Development Team,100000150,melissa.thomas@acmecorp.com,https://linkedin.com/in/melissa-thomas-6030,222514,102630,119884,46.12,53.88,145
9999999,Sample Development Team,100000151,eric.moreno@acmecorp.com,https://linkedin.com/in/eric-moreno-9452,25604,6180,19424,24.14,75.86,13
9999999,Sample Development Team,100000152,dennis.bryant@acmecorp.com,https://linkedin.com/in/dennis-bryant-5949,80743,33119,47624,41.02,58.98,45
9999999,Sample Development Team,100000153,judith.medina@acmecorp.com,https://linkedin.com/in/judith-medina-1302,5385,3843,1542,71.37,28.63,4
9999999,Sample Development Team,100000154,adam.campbell@acmecorp.com,,25489,13354,12135,52.39,47.61,36
9999999,Sample Development Team,100000155,deborah.scott@acmecorp.com,https://linkedin.com/in/deborah-scott-1741,37428,24823,12605,66.32,33.68,38
9999999,Sample Development Team,100000156,evelyn.jenkins@acmecorp.com,https://linkedin.com/in/evelyn-jenkins-9299,20553,8653,11900,42.10,57.90,14
9999999,Sample Development Team,100000157,aaron.bryant@acmecorp.com,https://linkedin.com/in/aaron-bryant-2233,1555,1124,431,72.29,27.71,1
9999999,Sample Development Team,100000158,heather.murphy@acmecorp.com,https://linkedin.com/in/heather-murphy-5037,80258,40270,39988,50.18,49.82,44
9999999,Sample Development Team,100000159,christopher.marshall@acmecorp.com,,1726,934,792,54.13,45.87,3
9999999,Sample Development Team,100000160,logan.guzman@acmecorp.com,https://linkedin.com/in/logan-guzman-3907,5944,2217,3727,37.30,62.70,5
9999999,Sample Development Team,100000161,alexis.thomas@acmecorp.com,,23793,6976,16817,29.32,70.68,26
9999999,Sample Development Team,100000162,kevin.stevens@acmecorp.com,https://linkedin.com/in/kevin-stevens-5599,8421,952,7469,11.31,88.69,9
9999999,Sample Development Team,100000163,peter.edwards@acmecorp.com,https://linkedin.com/in/peter-edwards-7313,23279,8674,14605,37.26,62.74,39
9999999,Sample Development Team,100000164,kathryn.miller@acmecorp.com,https://linkedin.com/in/kathryn-miller-3300,28787,8815,19972,30.62,69.38,17
9999999,Sample Development Team,100000165,victoria.scott@acmecorp.com,https://linkedin.com/in/victoria-scott-4830,7070,3249,3821,45.96,54.04,4
9999999,Sample Development Team,100000166,samantha.nguyen@acmecorp.com,https://linkedin.com/in/samantha-nguyen-6699,93615,47198,46417,50.42,49.58,49
9999999,Sample Development Team,100000167,julia.ford@acmecorp.com,https://linkedin.com/in/julia-ford-7194,5608,4054,1554,72.29,27.71,3
9999999,Sample Development Team,100000168,carol.marshall@acmecorp.com,https://linkedin.com/in/carol-marshall-2316,2378,1105,1273,46.48,53.52,4
9999999,Sample Development Team,100000169,harold.wright@acmecorp.com,https://linkedin.com/in/harold-wright-6514,8668,6507,2161,75.07,24.93,5
9999999,Sample Development Team,100000170,donna.richardson@acmecorp.com,https://linkedin.com/in/donna-richardson-5808,3555,1970,1585,55.42,44.58,6
9999999,Sample Development Team,100000171,michael.foster@acmecorp.com,https://linkedin.com/in/michael-foster-7658,7648,2763,4885,36.13,63.87,5
9999999,Sample Development Team,100000172,lauren.kim@acmecorp.com,https://linkedin.com/in/lauren-kim-1453,42947,40537,2410,94.39,5.61,22
9999999,Sample Development Team,100000173,dorothy.gray@acmecorp.com,,33994,5877,28117,17.29,82.71,20
9999999,Sample Development Team,100000174,andrea.west@acmecorp.com,https://linkedin.com/in/andrea-west-7177,15617,5889,9728,37.71,62.29,10
9999999,Sample Development Team,100000175,james.campbell@acmecorp.com,https://linkedin.com/in/james-campbell-8503,5574,3210,2364,57.60,42.40,3
9999999,Sample Development Team,100000176,logan.stevens@acmecorp.com,https://linkedin.com/in/logan-stevens-5058,36118,10528,25590,29.15,70.85,60
9999999,Sample Development Team,100000177,benjamin.phillips@acmecorp.com,https://linkedin.com/in/benjamin-phillips-5178,1528,605,923,39.61,60.39,2
9999999,Sample Development Team,100000178,joshua.bell@acmecorp.com,https://linkedin.com/in/joshua-bell-8311,52869,10666,42203,20.17,79.83,42
9999999,Sample Development Team,100000179,danielle.edwards@acmecorp.com,https://linkedin.com/in/danielle-edwards-8226,60683,40581,20102,66.87,33.13,36
9999999,Sample Development Team,100000180,vincent.smith@acmecorp.com,https://linkedin.com/in/vincent-smith-4706,1127,562,565,49.87,50.13,1
9999999,Sample Development Team,100000181,roy.mitchell@acmecorp.com,https://linkedin.com/in/roy-mitchell-8201,2968,2161,807,72.80,27.20,3
9999999,Sample Development Team,100000182,olivia.kim@acmecorp.com,,19744,9697,10047,49.11,50.89,17
9999999,Sample Development Team,100000183,austin.rodriguez@acmecorp.com,,38429,18005,20424,46.85,53.15,22
9999999,Sample Development Team,100000184,barbara.diaz@acmecorp.com,https://linkedin.com/in/barbara-diaz-5668,67303,7973,59330,11.85,88.15,49
9999999,Sample Development Team,100000185,karen.ward@acmecorp.com,,1376,441,935,32.07,67.93,2
9999999,Sample Development Team,100000186,jacqueline.richardson@acmecorp.com,https://linkedin.com/in/jacqueline-richardson-1744,27085,14826,12259,54.74,45.26,14
9999999,Sample Development Team,100000187,dorothy.medina@acmecorp.com,,56620,37838,18782,66.83,33.17,33
9999999,Sample Development Team,100000188,heather.gray@acmecorp.com,,7366,2384,4982,32.36,67.64,6
9999999,Sample Development Team,100000189,michael.alvarez@acmecorp.com,https://linkedin.com/in/michael-alvarez-4966,5722,4104,1618,71.72,28.28,5
9999999,Sample Development Team,100000190,virginia.james@acmecorp.com,https://linkedin.com/in/virginia-james-1181,1383,412,971,29.80,70.20,1
9999999,Sample Development Team,100000191,carl.collins@acmecorp.com,https://linkedin.com/in/carl-collins-2334,1223,187,1036,15.28,84.72,1
9999999,Sample Development Team,100000192,emily.hayes@acmecorp.com,,2354,1791,563,76.08,23.92,2
9999999,Sample Development Team,100000193,nicholas.foster@acmecorp.com,https://linkedin.com/in/nicholas-foster-2710,12471,8640,3831,69.28,30.72,10
9999999,Sample Development Team,100000194,stephanie.porter@acmecorp.com,https://linkedin.com/in/stephanie-porter-9833,24260,13555,10705,55.87,44.13,23
9999999,Sample Development Team,100000195,denise.kelly@acmecorp.com,https://linkedin.com/in/denise-kelly-9260,12607,6887,5720,54.63,45.37,9
9999999,Sample Development Team,100000196,roy.gonzales@acmecorp.com,https://linkedin.com/in/roy-gonzales-7713,21201,11191,10010,52.79,47.21,37
9999999,Sample Development Team,100000197,olivia.brooks@acmecorp.com,https://linkedin.com/in/olivia-brooks-5802,1129,650,479,57.53,42.47,1
9999999,Sample Development Team,100000198,marilyn.kim@acmecorp.com,https://linkedin.com/in/marilyn-kim-3560,56299,22552,33747,40.06,59.94,47
9999999,Sample Development Team,100000199,joshua.jenkins@acmecorp.com,https://linkedin.com/in/joshua-jenkins-2329,21414,13788,7626,64.39,35.61,30
9999999,Sample Development Team,100000200,ashley.johnson@acmecorp.com,https://linkedin.com/in/ashley-johnson-3190,6968,2521,4447,36.18,63.82,4
9999999,Sample Development Team,100000201,kathryn.wallace@acmecorp.com,https://linkedin.com/in/kathryn-wallace-5107,105775,71052,34723,67.17,32.83,60
9999999,Sample Development Team,100000202,danielle.howard@acmecorp.com,https://linkedin.com/in/danielle-howard-8240,38529,11562,26967,30.01,69.99,23
9999999,Sample Development Team,100000203,timothy.foster@acmecorp.com,https://linkedin.com/in/timothy-foster-5215,10722,7422,3300,69.23,30.77,6
9999999,Sample Development Team,100000204,brittany.alvarez@acmecorp.com,,1054,369,685,35.04,64.96,1
9999999,Sample Development Team,100000205,harold.allen@acmecorp.com,https://linkedin.com/in/harold-allen-3350,18409,2420,15989,13.14,86.86,11
9999999,Sample Development Team,100000206,randy.powell@acmecorp.com,https://linkedin.com/in/randy-powell-7095,43117,23711,19406,54.99,45.01,38
